/home/projects/nyosef/eitangr/miniconda3/envs/pixelgen-scvi/lib/python3.10/site-packages/anndata/utils.py:429: FutureWarning: Importing read_elem from `anndata.experimental` is deprecated. Import anndata.io.read_elem instead.
  warnings.warn(msg, FutureWarning)
2025-06-24 16:46:24,608 - Calc 1821
2025-06-24 16:46:24,632 - Calc 1822
2025-06-24 16:46:24,699 - Calc 1823
2025-06-24 16:46:24,734 - Calc 1824
2025-06-24 16:46:24,744 - Calc 1825
2025-06-24 16:46:24,785 - Calc 1826
2025-06-24 16:46:24,794 - Calc 1827
2025-06-24 16:46:24,848 - Calc 1828
2025-06-24 16:46:24,905 - Calc 1829
2025-06-24 16:46:24,939 - Calc 1830
2025-06-24 16:46:25,050 - Calc 1831
2025-06-24 16:46:25,062 - Calc 1832
2025-06-24 16:46:25,087 - Calc 1833
2025-06-24 16:46:25,131 - Calc 1834
2025-06-24 16:46:25,173 - Calc 1835
2025-06-24 16:46:25,240 - Calc 1836
2025-06-24 16:46:25,260 - Calc 1837
2025-06-24 16:46:25,343 - Calc 1838
2025-06-24 16:46:25,352 - Calc 1839
2025-06-24 16:46:25,355 - Calc 1840
2025-06-24 16:46:25,437 - Calc 1841
2025-06-24 16:46:25,497 - Calc 1842
2025-06-24 16:46:25,614 - Calc 1843
2025-06-24 16:46:25,627 - Calc 1844
2025-06-24 16:46:25,748 - Calc 1845
2025-06-24 16:46:25,786 - Calc 1846
2025-06-24 16:46:25,798 - Calc 1847
2025-06-24 16:46:25,869 - Calc 1848
2025-06-24 16:46:25,895 - Calc 1849
2025-06-24 16:46:25,919 - Calc 1850
2025-06-24 16:46:25,973 - Calc 1851
2025-06-24 16:46:25,978 - Calc 1852
2025-06-24 16:46:25,982 - Calc 1853
2025-06-24 16:46:26,048 - Calc 1854
2025-06-24 16:46:26,081 - Calc 1855
2025-06-24 16:46:26,162 - Calc 1856
2025-06-24 16:46:26,168 - Calc 1857
2025-06-24 16:46:26,188 - Calc 1858
2025-06-24 16:46:26,189 - Calc 1859
2025-06-24 16:46:26,261 - Calc 1860
2025-06-24 16:46:26,302 - Calc 1861
2025-06-24 16:46:26,345 - Calc 1862
2025-06-24 16:46:26,351 - Calc 1863
2025-06-24 16:46:26,371 - Calc 1864
2025-06-24 16:46:26,406 - Calc 1865
2025-06-24 16:46:26,409 - Calc 1866
2025-06-24 16:46:26,448 - Calc 1867
2025-06-24 16:46:26,470 - Calc 1868
2025-06-24 16:46:26,477 - Calc 1869
2025-06-24 16:46:26,546 - Calc 1870
2025-06-24 16:46:26,595 - Calc 1871
2025-06-24 16:46:26,628 - Calc 1872
2025-06-24 16:46:26,916 - Calc 1873
2025-06-24 16:46:26,927 - Calc 1874
2025-06-24 16:46:26,942 - Calc 1875
2025-06-24 16:46:26,957 - Calc 1876
2025-06-24 16:46:27,190 - Calc 1877
2025-06-24 16:46:27,277 - Calc 1878
2025-06-24 16:46:27,280 - Calc 1879
2025-06-24 16:46:27,503 - Calc 1880
2025-06-24 16:46:27,543 - Calc 1881
2025-06-24 16:46:27,622 - Calc 1882
2025-06-24 16:46:27,649 - Calc 1883
2025-06-24 16:46:27,691 - Calc 1884
2025-06-24 16:46:27,717 - Calc 1885
2025-06-24 16:46:27,729 - Calc 1886
2025-06-24 16:46:27,768 - Calc 1887
2025-06-24 16:46:27,795 - Calc 1888
2025-06-24 16:46:27,823 - Calc 1889
2025-06-24 16:46:27,843 - Calc 1890
2025-06-24 16:46:27,843 - Calc 1891
2025-06-24 16:46:27,861 - Calc 1892
2025-06-24 16:46:27,873 - Calc 1893
2025-06-24 16:46:28,003 - Calc 1894
2025-06-24 16:46:28,119 - Calc 1895
2025-06-24 16:46:28,144 - Calc 1896
2025-06-24 16:46:28,251 - Calc 1897
2025-06-24 16:46:28,258 - Calc 1898
2025-06-24 16:46:28,405 - Calc 1899
2025-06-24 16:46:28,416 - Calc 1900
2025-06-24 16:46:28,490 - Calc 1901
2025-06-24 16:46:28,518 - Calc 1902
2025-06-24 16:46:28,602 - Calc 1903
2025-06-24 16:46:28,673 - Calc 1904
2025-06-24 16:46:28,701 - Calc 1905
2025-06-24 16:46:28,744 - Calc 1906
2025-06-24 16:46:28,745 - Calc 1907
2025-06-24 16:46:28,749 - Calc 1908
2025-06-24 16:46:29,032 - Calc 1909
2025-06-24 16:46:29,086 - Calc 1910
2025-06-24 16:46:29,114 - Calc 1911
2025-06-24 16:46:29,131 - Calc 1912
2025-06-24 16:46:29,178 - Calc 1913
2025-06-24 16:46:29,256 - Calc 1914
2025-06-24 16:46:29,263 - Calc 1915
2025-06-24 16:46:29,295 - Calc 1916
2025-06-24 16:46:29,428 - Calc 1917
2025-06-24 16:46:29,527 - Calc 1918
2025-06-24 16:46:29,534 - Calc 1919
2025-06-24 16:46:29,559 - Calc 1920
2025-06-24 16:46:29,573 - Calc 1921
2025-06-24 16:46:29,675 - Calc 1922
2025-06-24 16:46:29,710 - Calc 1923
2025-06-24 16:46:29,736 - Calc 1924
2025-06-24 16:46:29,794 - Calc 1925
2025-06-24 16:46:29,916 - Calc 1926
2025-06-24 16:46:29,947 - Calc 1927
2025-06-24 16:46:30,072 - Calc 1928
2025-06-24 16:46:30,133 - Calc 1929
2025-06-24 16:46:30,193 - Calc 1930
2025-06-24 16:46:30,246 - Calc 1931
2025-06-24 16:46:30,381 - Calc 1932
2025-06-24 16:46:30,453 - Calc 1933
2025-06-24 16:46:30,544 - Calc 1934
2025-06-24 16:46:30,595 - Calc 1935
2025-06-24 16:46:30,660 - Calc 1936
2025-06-24 16:46:30,702 - Calc 1937
2025-06-24 16:46:30,709 - Calc 1938
2025-06-24 16:46:30,713 - Calc 1939
2025-06-24 16:46:30,818 - Calc 1940
2025-06-24 16:46:30,874 - Calc 1941
2025-06-24 16:46:30,904 - Calc 1942
2025-06-24 16:46:30,996 - Calc 1943
2025-06-24 16:46:31,060 - Calc 1944
2025-06-24 16:46:31,063 - Calc 1945
2025-06-24 16:46:31,069 - Calc 1946
2025-06-24 16:46:31,157 - Calc 1947
2025-06-24 16:46:31,162 - Calc 1948
2025-06-24 16:46:31,419 - Calc 1949
2025-06-24 16:46:31,658 - Calc 1950
2025-06-24 16:46:31,702 - Calc 1951
2025-06-24 16:46:31,771 - Calc 1952
2025-06-24 16:46:31,924 - Calc 1953
2025-06-24 16:46:32,018 - Calc 1954
2025-06-24 16:46:32,054 - Calc 1955
2025-06-24 16:46:32,083 - Calc 1956
2025-06-24 16:46:32,134 - Calc 1957
2025-06-24 16:46:32,169 - Calc 1958
2025-06-24 16:46:32,195 - Calc 1959
2025-06-24 16:46:32,253 - Calc 1960
2025-06-24 16:46:32,314 - Calc 1961
2025-06-24 16:46:32,383 - Calc 1962
2025-06-24 16:46:32,434 - Calc 1963
2025-06-24 16:46:32,493 - Calc 1964
2025-06-24 16:46:32,497 - Calc 1965
2025-06-24 16:46:32,515 - Calc 1966
2025-06-24 16:46:32,656 - Calc 1967
2025-06-24 16:46:32,739 - Calc 1968
2025-06-24 16:46:32,794 - Calc 1969
2025-06-24 16:46:32,901 - Calc 1970
2025-06-24 16:46:32,940 - Calc 1971
2025-06-24 16:46:32,947 - Calc 1972
2025-06-24 16:46:33,006 - Calc 1973
2025-06-24 16:46:33,017 - Calc 1974
2025-06-24 16:46:33,027 - Calc 1975
2025-06-24 16:46:33,527 - Calc 1976
2025-06-24 16:46:33,580 - Calc 1977
2025-06-24 16:46:33,602 - Calc 1978
2025-06-24 16:46:33,656 - Calc 1979
2025-06-24 16:46:33,696 - Calc 1980
2025-06-24 16:46:33,699 - Calc 1981
2025-06-24 16:46:33,728 - Calc 1982
2025-06-24 16:46:33,745 - Calc 1983
2025-06-24 16:46:33,814 - Calc 1984
2025-06-24 16:46:33,906 - Calc 1985
2025-06-24 16:46:34,106 - Calc 1986
2025-06-24 16:46:34,137 - Calc 1987
2025-06-24 16:46:34,156 - Calc 1988
2025-06-24 16:46:34,241 - Calc 1989
2025-06-24 16:46:34,255 - Calc 1990
2025-06-24 16:46:34,271 - Calc 1991
2025-06-24 16:46:34,380 - Calc 1992
2025-06-24 16:46:34,391 - Calc 1993
2025-06-24 16:46:34,692 - Calc 1994
2025-06-24 16:46:34,883 - Calc 1995
2025-06-24 16:46:34,976 - Calc 1996
2025-06-24 16:46:34,982 - Calc 1997
2025-06-24 16:46:34,999 - Calc 1998
2025-06-24 16:46:35,195 - Calc 1999
2025-06-24 16:46:35,199 - Calc 2000
2025-06-24 16:46:35,205 - Calc 2001
2025-06-24 16:46:35,318 - Calc 2002
2025-06-24 16:46:35,428 - Calc 2003
2025-06-24 16:46:35,539 - Calc 2004
2025-06-24 16:46:35,592 - Calc 2005
2025-06-24 16:46:35,786 - Calc 2006
2025-06-24 16:46:35,868 - Calc 2007
2025-06-24 16:46:35,910 - Calc 2008
2025-06-24 16:46:36,037 - Calc 2009
2025-06-24 16:46:36,062 - Calc 2010
2025-06-24 16:46:36,115 - Calc 2011
2025-06-24 16:46:36,205 - Calc 2012
2025-06-24 16:46:36,215 - Calc 2013
2025-06-24 16:46:36,657 - Calc 2014
2025-06-24 16:46:36,726 - Calc 2015
2025-06-24 16:46:36,767 - Calc 2016
2025-06-24 16:46:36,835 - Calc 2017
2025-06-24 16:46:36,941 - Calc 2018
2025-06-24 16:46:36,980 - Calc 2019
2025-06-24 16:46:37,155 - Calc 2020
2025-06-24 16:46:37,169 - Calc 2021
2025-06-24 16:46:37,174 - Calc 2022
2025-06-24 16:46:37,214 - Calc 2023
2025-06-24 16:46:37,248 - Calc 2024
2025-06-24 16:46:37,363 - Calc 2025
2025-06-24 16:46:37,386 - Calc 2026
2025-06-24 16:46:37,538 - Calc 2027
2025-06-24 16:46:37,857 - Calc 2028
2025-06-24 16:46:37,918 - Calc 2029
2025-06-24 16:46:38,022 - Calc 2030
2025-06-24 16:46:38,048 - Calc 2031
2025-06-24 16:46:38,184 - Calc 2032
2025-06-24 16:46:38,239 - Calc 2033
2025-06-24 16:46:38,267 - Calc 2034
2025-06-24 16:46:38,389 - Calc 2035
2025-06-24 16:46:38,613 - Calc 2036
2025-06-24 16:46:38,721 - Calc 2037
2025-06-24 16:46:38,788 - Calc 2038
2025-06-24 16:46:38,789 - Calc 2039
2025-06-24 16:46:38,887 - Calc 2040
2025-06-24 16:46:38,932 - Calc 2041
2025-06-24 16:46:39,123 - Calc 2042
2025-06-24 16:46:39,130 - Calc 2043
2025-06-24 16:46:39,299 - Calc 2044
2025-06-24 16:46:39,343 - Calc 2045
2025-06-24 16:46:39,501 - Calc 2046
2025-06-24 16:46:39,631 - Calc 2047
2025-06-24 16:46:39,667 - Calc 2048
2025-06-24 16:46:39,698 - Calc 2049
2025-06-24 16:46:39,778 - Calc 2050
2025-06-24 16:46:39,882 - Calc 2051
2025-06-24 16:46:39,907 - Calc 2052
2025-06-24 16:46:40,040 - Calc 2053
2025-06-24 16:46:40,052 - Calc 2054
2025-06-24 16:46:40,451 - Calc 2055
2025-06-24 16:46:40,472 - Calc 2056
2025-06-24 16:46:40,525 - Calc 2057
2025-06-24 16:46:40,569 - Calc 2058
2025-06-24 16:46:40,616 - Calc 2059
2025-06-24 16:46:40,653 - Calc 2060
2025-06-24 16:46:40,730 - Calc 2061
2025-06-24 16:46:40,822 - Calc 2062
2025-06-24 16:46:40,941 - Calc 2063
2025-06-24 16:46:41,065 - Calc 2064
2025-06-24 16:46:41,098 - Calc 2065
2025-06-24 16:46:41,174 - Calc 2066
2025-06-24 16:46:41,189 - Calc 2067
2025-06-24 16:46:41,419 - Calc 2068
2025-06-24 16:46:41,529 - Calc 2069
2025-06-24 16:46:41,561 - Calc 2070
2025-06-24 16:46:41,612 - Calc 2071
2025-06-24 16:46:41,621 - Calc 2072
2025-06-24 16:46:41,831 - Calc 2073
2025-06-24 16:46:41,840 - Calc 2074
2025-06-24 16:46:42,028 - Calc 2075
2025-06-24 16:46:42,131 - Calc 2076
2025-06-24 16:46:42,236 - Calc 2077
2025-06-24 16:46:42,349 - Calc 2078
2025-06-24 16:46:42,506 - Calc 2079
2025-06-24 16:46:42,561 - Calc 2080
2025-06-24 16:46:42,600 - Calc 2081
2025-06-24 16:46:42,604 - Calc 2082
2025-06-24 16:46:42,634 - Calc 2083
2025-06-24 16:46:42,687 - Calc 2084
2025-06-24 16:46:42,866 - Calc 2085
2025-06-24 16:46:42,892 - Calc 2086
2025-06-24 16:46:43,059 - Calc 2087
2025-06-24 16:46:43,203 - Calc 2088
2025-06-24 16:46:43,216 - Calc 2089
2025-06-24 16:46:43,226 - Calc 2090
2025-06-24 16:46:43,271 - Calc 2091
2025-06-24 16:46:43,278 - Calc 2092
2025-06-24 16:46:43,336 - Calc 2093
2025-06-24 16:46:43,467 - Calc 2094
2025-06-24 16:46:43,646 - Calc 2095
2025-06-24 16:46:43,666 - Calc 2096
2025-06-24 16:46:43,742 - Calc 2097
2025-06-24 16:46:43,803 - Calc 2098
2025-06-24 16:46:43,821 - Calc 2099
2025-06-24 16:46:43,939 - Calc 2100
2025-06-24 16:46:43,988 - Calc 2101
2025-06-24 16:46:43,992 - Calc 2102
2025-06-24 16:46:44,030 - Calc 2103
2025-06-24 16:46:44,071 - Calc 2104
2025-06-24 16:46:44,141 - Calc 2105
2025-06-24 16:46:44,196 - Calc 2106
2025-06-24 16:46:44,224 - Calc 2107
2025-06-24 16:46:44,449 - Calc 2108
2025-06-24 16:46:44,453 - Calc 2109
2025-06-24 16:46:44,482 - Calc 2110
2025-06-24 16:46:44,603 - Calc 2111
2025-06-24 16:46:44,710 - Calc 2112
2025-06-24 16:46:44,755 - Calc 2113
2025-06-24 16:46:44,790 - Calc 2114
2025-06-24 16:46:44,814 - Calc 2115
2025-06-24 16:46:44,832 - Calc 2116
2025-06-24 16:46:44,891 - Calc 2117
2025-06-24 16:46:44,949 - Calc 2118
2025-06-24 16:46:45,062 - Calc 2119
2025-06-24 16:46:45,074 - Calc 2120
2025-06-24 16:46:45,110 - Calc 2121
2025-06-24 16:46:45,318 - Calc 2122
2025-06-24 16:46:45,333 - Calc 2123
2025-06-24 16:46:45,397 - Calc 2124
2025-06-24 16:46:45,405 - Calc 2125
2025-06-24 16:46:45,500 - Calc 2126
2025-06-24 16:46:45,789 - Calc 2127
2025-06-24 16:46:45,839 - Calc 2128
2025-06-24 16:46:45,900 - Calc 2129
2025-06-24 16:46:45,993 - Calc 2130
2025-06-24 16:46:46,085 - Calc 2131
2025-06-24 16:46:46,130 - Calc 2132
2025-06-24 16:46:46,294 - Calc 2133
2025-06-24 16:46:46,328 - Calc 2134
2025-06-24 16:46:46,426 - Calc 2135
2025-06-24 16:46:46,498 - Calc 2136
2025-06-24 16:46:46,559 - Calc 2137
2025-06-24 16:46:46,616 - Calc 2138
2025-06-24 16:46:46,721 - Calc 2139
2025-06-24 16:46:46,734 - Calc 2140
2025-06-24 16:46:46,801 - Calc 2141
2025-06-24 16:46:46,950 - Calc 2142
2025-06-24 16:46:47,083 - Calc 2143
2025-06-24 16:46:47,087 - Calc 2144
2025-06-24 16:46:47,178 - Calc 2145
2025-06-24 16:46:47,268 - Calc 2146
2025-06-24 16:46:47,403 - Calc 2147
2025-06-24 16:46:47,459 - Calc 2148
2025-06-24 16:46:47,675 - Calc 2149
2025-06-24 16:46:47,685 - Calc 2150
2025-06-24 16:46:47,696 - Calc 2151
2025-06-24 16:46:47,723 - Calc 2152
2025-06-24 16:46:47,870 - Calc 2153
2025-06-24 16:46:47,872 - Calc 2154
2025-06-24 16:46:47,874 - Calc 2155
2025-06-24 16:46:48,038 - Calc 2156
2025-06-24 16:46:48,225 - Calc 2157
2025-06-24 16:46:48,300 - Calc 2158
2025-06-24 16:46:48,330 - Calc 2159
2025-06-24 16:46:48,452 - Calc 2160
2025-06-24 16:46:48,488 - Calc 2161
2025-06-24 16:46:48,542 - Calc 2162
2025-06-24 16:46:48,554 - Calc 2163
2025-06-24 16:46:48,607 - Calc 2164
2025-06-24 16:46:48,616 - Calc 2165
2025-06-24 16:46:48,656 - Calc 2166
2025-06-24 16:46:48,668 - Calc 2167
2025-06-24 16:46:48,746 - Calc 2168
2025-06-24 16:46:48,826 - Calc 2169
2025-06-24 16:46:48,993 - Calc 2170
2025-06-24 16:46:49,091 - Calc 2171
2025-06-24 16:46:49,116 - Calc 2172
2025-06-24 16:46:49,126 - Calc 2173
2025-06-24 16:46:49,212 - Calc 2174
2025-06-24 16:46:49,281 - Calc 2175
2025-06-24 16:46:49,285 - Calc 2176
2025-06-24 16:46:49,359 - Calc 2177
2025-06-24 16:46:49,461 - Calc 2178
2025-06-24 16:46:49,497 - Calc 2179
2025-06-24 16:46:49,618 - Calc 2180
2025-06-24 16:46:49,623 - Calc 2181
2025-06-24 16:46:49,699 - Calc 2182
2025-06-24 16:46:49,745 - Calc 2183
2025-06-24 16:46:49,803 - Calc 2184
2025-06-24 16:46:49,893 - Calc 2185
2025-06-24 16:46:49,920 - Calc 2186
2025-06-24 16:46:50,024 - Calc 2187
2025-06-24 16:46:50,064 - Calc 2188
2025-06-24 16:46:50,075 - Calc 2189
2025-06-24 16:46:50,117 - Calc 2190
2025-06-24 16:46:50,208 - Calc 2191
2025-06-24 16:46:50,357 - Calc 2192
2025-06-24 16:46:50,370 - Calc 2193
2025-06-24 16:46:50,411 - Calc 2194
2025-06-24 16:46:50,430 - Calc 2195
2025-06-24 16:46:50,546 - Calc 2196
2025-06-24 16:46:50,590 - Calc 2197
2025-06-24 16:46:50,707 - Calc 2198
2025-06-24 16:46:50,733 - Calc 2199
2025-06-24 16:46:50,746 - Calc 2200
2025-06-24 16:46:50,767 - Calc 2201
2025-06-24 16:46:50,834 - Calc 2202
2025-06-24 16:46:50,838 - Calc 2203
2025-06-24 16:46:51,035 - Calc 2204
2025-06-24 16:46:51,065 - Calc 2205
2025-06-24 16:46:51,153 - Calc 2206
2025-06-24 16:46:51,307 - Calc 2207
2025-06-24 16:46:51,309 - Calc 2208
2025-06-24 16:46:51,326 - Calc 2209
2025-06-24 16:46:51,392 - Calc 2210
2025-06-24 16:46:51,449 - Calc 2211
2025-06-24 16:46:51,454 - Calc 2212
2025-06-24 16:46:51,501 - Calc 2213
2025-06-24 16:46:51,550 - Calc 2214
2025-06-24 16:46:51,581 - Calc 2215
2025-06-24 16:46:51,739 - Calc 2216
2025-06-24 16:46:51,889 - Calc 2217
2025-06-24 16:46:52,072 - Calc 2218
2025-06-24 16:46:52,104 - Calc 2219
2025-06-24 16:46:52,148 - Calc 2220
2025-06-24 16:46:52,227 - Calc 2221
2025-06-24 16:46:52,245 - Calc 2222
2025-06-24 16:46:52,261 - Calc 2223
2025-06-24 16:46:52,325 - Calc 2224
2025-06-24 16:46:52,344 - Calc 2225
2025-06-24 16:46:52,350 - Calc 2226
2025-06-24 16:46:52,361 - Calc 2227
2025-06-24 16:46:52,411 - Calc 2228
2025-06-24 16:46:52,484 - Calc 2229
2025-06-24 16:46:52,542 - Calc 2230
2025-06-24 16:46:52,815 - Calc 2231
2025-06-24 16:46:52,873 - Calc 2232
2025-06-24 16:46:52,991 - Calc 2233
2025-06-24 16:46:53,001 - Calc 2234
2025-06-24 16:46:53,082 - Calc 2235
2025-06-24 16:46:53,087 - Calc 2236
2025-06-24 16:46:53,144 - Calc 2237
2025-06-24 16:46:53,211 - Calc 2238
2025-06-24 16:46:53,236 - Calc 2239
2025-06-24 16:46:53,237 - Calc 2240
2025-06-24 16:46:53,258 - Calc 2241
2025-06-24 16:46:53,276 - Calc 2242
2025-06-24 16:46:53,316 - Calc 2243
2025-06-24 16:46:53,570 - Calc 2244
2025-06-24 16:46:53,603 - Calc 2245
2025-06-24 16:46:53,629 - Calc 2246
2025-06-24 16:46:53,648 - Calc 2247
2025-06-24 16:46:53,691 - Calc 2248
2025-06-24 16:46:53,767 - Calc 2249
2025-06-24 16:46:53,874 - Calc 2250
2025-06-24 16:46:53,891 - Calc 2251
2025-06-24 16:46:53,912 - Calc 2252
2025-06-24 16:46:53,922 - Calc 2253
2025-06-24 16:46:53,985 - Calc 2254
2025-06-24 16:46:54,107 - Calc 2255
2025-06-24 16:46:54,173 - Calc 2256
2025-06-24 16:46:54,173 - Calc 2257
2025-06-24 16:46:54,273 - Calc 2258
2025-06-24 16:46:54,421 - Calc 2259
2025-06-24 16:46:54,436 - Calc 2260
2025-06-24 16:46:54,438 - Calc 2261
2025-06-24 16:46:54,459 - Calc 2262
2025-06-24 16:46:54,534 - Calc 2263
2025-06-24 16:46:54,571 - Calc 2264
2025-06-24 16:46:54,580 - Calc 2265
2025-06-24 16:46:54,603 - Calc 2266
2025-06-24 16:46:54,609 - Calc 2267
2025-06-24 16:46:54,708 - Calc 2268
2025-06-24 16:46:54,874 - Calc 2269
2025-06-24 16:46:54,952 - Calc 2270
2025-06-24 16:46:55,035 - Calc 2271
2025-06-24 16:46:55,102 - Calc 2272
2025-06-24 16:46:55,146 - Calc 2273
2025-06-24 16:46:55,158 - Calc 2274
2025-06-24 16:46:55,316 - Calc 2275
2025-06-24 16:46:55,373 - Calc 2276
2025-06-24 16:46:55,488 - Calc 2277
2025-06-24 16:46:55,515 - Calc 2278
2025-06-24 16:46:55,582 - Calc 2279
2025-06-24 16:46:55,611 - Calc 2280
2025-06-24 16:46:55,623 - Calc 2281
2025-06-24 16:46:55,662 - Calc 2282
2025-06-24 16:46:55,693 - Calc 2283
2025-06-24 16:46:55,694 - Calc 2284
2025-06-24 16:46:55,703 - Calc 2285
2025-06-24 16:46:55,791 - Calc 2286
2025-06-24 16:46:55,987 - Calc 2287
2025-06-24 16:46:56,026 - Calc 2288
2025-06-24 16:46:56,045 - Calc 2289
2025-06-24 16:46:56,087 - Calc 2290
2025-06-24 16:46:56,175 - Calc 2291
2025-06-24 16:46:56,232 - Calc 2292
2025-06-24 16:46:56,272 - Calc 2293
2025-06-24 16:46:56,273 - Calc 2294
2025-06-24 16:46:56,324 - Calc 2295
2025-06-24 16:46:56,410 - Calc 2296
2025-06-24 16:46:56,439 - Calc 2297
2025-06-24 16:46:56,502 - Calc 2298
2025-06-24 16:46:56,563 - Calc 2299
2025-06-24 16:46:56,703 - Calc 2300
2025-06-24 16:46:56,743 - Calc 2301
2025-06-24 16:46:56,749 - Calc 2302
2025-06-24 16:46:56,830 - Calc 2303
2025-06-24 16:46:56,939 - Calc 2304
2025-06-24 16:46:57,037 - Calc 2305
2025-06-24 16:46:57,044 - Calc 2306
2025-06-24 16:46:57,106 - Calc 2307
2025-06-24 16:46:57,112 - Calc 2308
2025-06-24 16:46:57,131 - Calc 2309
2025-06-24 16:46:57,143 - Calc 2310
2025-06-24 16:46:57,184 - Calc 2311
2025-06-24 16:46:57,288 - Calc 2312
2025-06-24 16:46:57,295 - Calc 2313
2025-06-24 16:46:57,511 - Calc 2314
2025-06-24 16:46:57,525 - Calc 2315
2025-06-24 16:46:57,590 - Calc 2316
2025-06-24 16:46:57,596 - Calc 2317
2025-06-24 16:46:57,699 - Calc 2318
2025-06-24 16:46:57,721 - Calc 2319
2025-06-24 16:46:57,723 - Calc 2320
2025-06-24 16:46:57,733 - Calc 2321
2025-06-24 16:46:57,751 - Calc 2322
2025-06-24 16:46:57,828 - Calc 2323
2025-06-24 16:46:57,841 - Calc 2324
2025-06-24 16:46:57,923 - Calc 2325
2025-06-24 16:46:57,945 - Calc 2326
2025-06-24 16:46:58,060 - Calc 2327
2025-06-24 16:46:58,167 - Calc 2328
2025-06-24 16:46:58,221 - Calc 2329
2025-06-24 16:46:58,226 - Calc 2330
2025-06-24 16:46:58,316 - Calc 2331
2025-06-24 16:46:58,584 - Calc 2332
2025-06-24 16:46:58,611 - Calc 2333
2025-06-24 16:46:58,619 - Calc 2334
2025-06-24 16:46:58,797 - Calc 2335
2025-06-24 16:46:58,830 - Calc 2336
2025-06-24 16:46:58,835 - Calc 2337
2025-06-24 16:46:58,854 - Calc 2338
2025-06-24 16:46:58,862 - Calc 2339
2025-06-24 16:46:58,969 - Calc 2340
2025-06-24 16:46:59,057 - Calc 2341
2025-06-24 16:46:59,114 - Calc 2342
2025-06-24 16:46:59,147 - Calc 2343
2025-06-24 16:46:59,208 - Calc 2344
2025-06-24 16:46:59,228 - Calc 2345
2025-06-24 16:46:59,278 - Calc 2346
2025-06-24 16:46:59,343 - Calc 2347
2025-06-24 16:46:59,377 - Calc 2348
2025-06-24 16:46:59,428 - Calc 2349
2025-06-24 16:46:59,456 - Calc 2350
2025-06-24 16:46:59,484 - Calc 2351
2025-06-24 16:46:59,629 - Calc 2352
2025-06-24 16:46:59,710 - Calc 2353
2025-06-24 16:46:59,758 - Calc 2354
2025-06-24 16:46:59,766 - Calc 2355
2025-06-24 16:46:59,886 - Calc 2356
2025-06-24 16:46:59,935 - Calc 2357
2025-06-24 16:47:00,019 - Calc 2358
2025-06-24 16:47:00,046 - Calc 2359
2025-06-24 16:47:00,090 - Calc 2360
2025-06-24 16:47:00,119 - Calc 2361
2025-06-24 16:47:00,196 - Calc 2362
2025-06-24 16:47:00,207 - Calc 2363
2025-06-24 16:47:00,314 - Calc 2364
2025-06-24 16:47:00,380 - Calc 2365
2025-06-24 16:47:00,413 - Calc 2366
2025-06-24 16:47:00,531 - Calc 2367
2025-06-24 16:47:00,570 - Calc 2368
2025-06-24 16:47:00,580 - Calc 2369
2025-06-24 16:47:00,582 - Calc 2370
2025-06-24 16:47:00,679 - Calc 2371
2025-06-24 16:47:00,817 - Calc 2372
2025-06-24 16:47:00,842 - Calc 2373
2025-06-24 16:47:00,853 - Calc 2374
2025-06-24 16:47:00,883 - Calc 2375
2025-06-24 16:47:00,972 - Calc 2376
2025-06-24 16:47:00,973 - Calc 2377
2025-06-24 16:47:01,048 - Calc 2378
2025-06-24 16:47:01,055 - Calc 2379
2025-06-24 16:47:01,111 - Calc 2380
2025-06-24 16:47:01,166 - Calc 2381
2025-06-24 16:47:01,309 - Calc 2382
2025-06-24 16:47:01,344 - Calc 2383
2025-06-24 16:47:01,367 - Calc 2384
2025-06-24 16:47:01,390 - Calc 2385
2025-06-24 16:47:01,476 - Calc 2386
2025-06-24 16:47:01,503 - Calc 2387
2025-06-24 16:47:01,508 - Calc 2388
2025-06-24 16:47:01,519 - Calc 2389
2025-06-24 16:47:01,571 - Calc 2390
2025-06-24 16:47:01,573 - Calc 2391
2025-06-24 16:47:01,611 - Calc 2392
2025-06-24 16:47:01,659 - Calc 2393
2025-06-24 16:47:01,662 - Calc 2394
2025-06-24 16:47:01,670 - Calc 2395
2025-06-24 16:47:01,723 - Calc 2396
2025-06-24 16:47:01,737 - Calc 2397
2025-06-24 16:47:01,788 - Calc 2398
2025-06-24 16:47:01,811 - Calc 2399
2025-06-24 16:47:01,831 - Calc 2400
2025-06-24 16:47:01,854 - Calc 2401
2025-06-24 16:47:01,906 - Calc 2402
2025-06-24 16:47:01,919 - Calc 2403
2025-06-24 16:47:02,015 - Calc 2404
2025-06-24 16:47:02,049 - Calc 2405
2025-06-24 16:47:02,060 - Calc 2406
2025-06-24 16:47:02,110 - Calc 2407
2025-06-24 16:47:02,135 - Calc 2408
2025-06-24 16:47:02,147 - Calc 2409
2025-06-24 16:47:02,190 - Calc 2410
2025-06-24 16:47:02,214 - Calc 2411
2025-06-24 16:47:02,222 - Calc 2412
2025-06-24 16:47:02,240 - Calc 2413
2025-06-24 16:47:02,308 - Calc 2414
2025-06-24 16:47:02,324 - Calc 2415
2025-06-24 16:47:02,339 - Calc 2416
2025-06-24 16:47:02,418 - Calc 2417
2025-06-24 16:47:02,427 - Calc 2418
2025-06-24 16:47:02,433 - Calc 2419
2025-06-24 16:47:02,483 - Calc 2420
2025-06-24 16:47:02,495 - Calc 2421
2025-06-24 16:47:02,495 - Calc 2422
2025-06-24 16:47:02,604 - Calc 2423
